Sentence,Title,SourceTextType
total field strength reached nt and the bz component ranged  nt,ForecastDiscussion,emailAlert
solar wind speeds increased from about kms to kms,ForecastDiscussion,emailAlert
the phi angle was in a mostly positive orientation,ForecastDiscussion,emailAlert
forecast mildly enhanced solar wind conditions are expected over dec due to positive polarity ch hss influences,ForecastDiscussion,emailAlert
on dec further enhancements are possible due to persistent yet waning ch hss influences and the chance for a possible glancing blow from one or more nearmiss cmes from  dec a gradual return to nominal conditions are expected on dec geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was at quiet and unsettled levels,ForecastDiscussion,emailAlert
forecast the geomagnetic field is expected to be at quiet and unsettled levels over dec due to positive polarity ch hss influences,ForecastDiscussion,emailAlert
periods of active conditions are likely on dec due to waning ch hss influences and a possible glancing blow arrival of one or more cmes from  dec that are expected to pass in close proximity to earth,ForecastDiscussion,emailAlert
quiet to unsettled levels are expected on dec as possible cme influence wanes,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued jul utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity was at moderate levels,ForecastDiscussion,emailAlert
region nw caobeta produced the strongest event of the period as it rotated closer to the limb an mn flare rminor at utc,ForecastDiscussion,emailAlert
this region also produced an additional m flare at with an associated cme off the nw limb,ForecastDiscussion,emailAlert
due to its close proximity to the limb that cme is expected to miss well west of earth,ForecastDiscussion,emailAlert
region sw ekcbetagammadelta remained the most complex on the visible disk and developed some trailer spots over the past hours,ForecastDiscussion,emailAlert
region sw daibetagamma also grew in area and spots,ForecastDiscussion,emailAlert
region se daobeta fully rotated onto the visible disk,ForecastDiscussion,emailAlert
only minor changes were observed in the remaining ten spotted numbered regions on the visible disk,ForecastDiscussion,emailAlert
beginning at approximately utc a dsf centered near ne was observed in gonghalpha imagery,ForecastDiscussion,emailAlert
no apparent cmes were identified in subsequent coronagraph imagery,ForecastDiscussion,emailAlert
forecast solar activity is likely to be moderate rr minormoderate with a slight chance for xclass flares r strong on  jul,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev electron flux was at normal to moderate levels and the greater than mev proton flux was steady at background levels,ForecastDiscussion,emailAlert
forecast the greater than mev electron flux is expected to be at normal to moderate levels on  jul,ForecastDiscussion,emailAlert
there is a slight chance for s minor storm levels on  jul,ForecastDiscussion,emailAlert
solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters were at nominal levels,ForecastDiscussion,emailAlert
total field was between  nt and bz was between  nt,ForecastDiscussion,emailAlert
solar wind speeds were at or below kms for the majority of the period,ForecastDiscussion,emailAlert
phi was mostly in a negative orientation,ForecastDiscussion,emailAlert
forecast solar wind parameters are likely to experience cme influence over jul from activity that occurred on the sun late on jul,ForecastDiscussion,emailAlert
a return to ambient conditions is likely over  jul,ForecastDiscussion,emailAlert
geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet,ForecastDiscussion,emailAlert
forecast the geomagnetic field may see g minor geomagnetic storm levels jul due to the influence of a cme that left the sun late on jul,ForecastDiscussion,emailAlert
as cme influence wanes mostly quiet to unsettled levels are likely on  jul,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued mar utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
hr summary solar activity reached high levels,ForecastDiscussion,emailAlert
region sw fkcbetagammadelta was responsible for five mclass flares the largest of which was a m flare at utc,ForecastDiscussion,emailAlert
this ar continued to be the largest most complex region on the visible disk and was responsible for the majority of the activity,ForecastDiscussion,emailAlert
new spots were observed trailing ar nw dsobeta but remain unnumbered at this time as we await additional observatory reports,ForecastDiscussion,emailAlert
region sw hsxalpha exhibited signs of decay and region sw l decayed to plage,ForecastDiscussion,emailAlert
at approximately utc a filament eruption just north of ar se hrxalpha was observed in goes suvi angstroms,ForecastDiscussion,emailAlert
seemingly a subsequent easterly faint narrow cme can first be seen in lasco c coronagraph imagery around utc,ForecastDiscussion,emailAlert
modeling efforts suggest that a weak glancing blow at earth may be possible by early mar,ForecastDiscussion,emailAlert
additionally a more impressive westerly cme was observed in lasco c coronagraph imagery beginning near utc,ForecastDiscussion,emailAlert
however this event appears to have originated from beyond the western limb and is therefore not earthdirected,ForecastDiscussion,emailAlert
forecast solar activity is expected to continue at moderate rrminormoderate levels with a chance for an xclass flares rstrong over  mar due primarily to the flare potential of region ,ForecastDiscussion,emailAlert
energetic particle ,ForecastDiscussion,emailAlert
hr summary the greater than mev proton flux remained elevated but below the pfu threshold,ForecastDiscussion,emailAlert
the greater than mev electron flux was at normal to moderate levels,ForecastDiscussion,emailAlert
forecast a chance for s minor solar radiation storms will persist through mar primarily due to the potential and location of ar ,ForecastDiscussion,emailAlert
the greater than mev electron flux is expected to be at normal to moderate levels on mar with a chance to reach high levels beginning on mar,ForecastDiscussion,emailAlert
solar wind ,ForecastDiscussion,emailAlert
hr summary solar wind parameters reflected waning influence of a coronal mass ejection cme that left the sun on mar,ForecastDiscussion,emailAlert
total field was between  nt and the bz component was mostly northward or near neutral,ForecastDiscussion,emailAlert
solar wind speeds gradually decreased from kms to just above kms by the end of the period,ForecastDiscussion,emailAlert
phi was predominantly positive while taking a few brief excursions into a negative solar sector,ForecastDiscussion,emailAlert
forecast ambientlike solar wind conditions are expected to return by mar,ForecastDiscussion,emailAlert
geospace ,ForecastDiscussion,emailAlert
hr summary the geomagnetic field was quiet to unsettled,ForecastDiscussion,emailAlert
forecast quiet to unsettled periods are expected to continue for the remainder of mar as cme effects continue to wane,ForecastDiscussion,emailAlert
mostly quiet conditions are expected to prevail on mar with a return of isolated unsettled periods by late on mar under negative polarity ch hss effects,ForecastDiscussion,emailAlert
product forecastdiscussiontxt issued aug utc prepared by the us dept,ForecastDiscussion,emailAlert
of commerce noaa space weather prediction center solar activity ,ForecastDiscussion,emailAlert
